,group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
622,6,SMC1B,49.93612,2.3288183,0.0,0.0,0.5024842663133487,0.11202509585221332
623,6,CD9,47.461044,2.3596559,0.0,0.0,0.45296455780059625,0.0781224584640409
624,6,LY6K,46.88322,1.810936,0.0,0.0,0.47664789665452134,0.09462065760427558
625,6,GAGE10,46.05739,3.7571971,0.0,0.0,0.40476979132162966,0.052980132450331126
626,6,ASB9,44.211514,4.392429,0.0,0.0,0.36005299768135146,0.019937260369466712
627,6,CT45A1,42.18402,3.5864406,0.0,0.0,0.3612123219609142,0.03654002556059022
628,6,SUPT5H,40.173504,1.8669837,0.0,0.0,0.4466710831401126,0.1425467642616475
629,6,PRSS50,39.366,2.3465986,0.0,0.0,0.38953295793309045,0.08326943185779018
630,6,C4orf48,38.337154,1.7077862,0.0,0.0,0.43325604504802917,0.1361101429069362
631,6,STK31,38.179092,2.031562,0.0,0.0,0.3815833057303743,0.08233995584988962
632,6,DCXR,37.30008,1.7446071,1.6361806104886008e-304,4.908541831465802e-301,0.39466710831401125,0.09950040664575345
633,6,AluYa8,36.44646,2.5385087,7.827626772164261e-291,2.3482880316492783e-287,0.36038423318979795,0.08344370860927153
634,6,LTR1A2,35.483265,1.9711407,8.90712137641867e-276,2.672136412925601e-272,0.37446174229877444,0.1029046125246892
635,6,SYCP3,35.02908,1.2345775,8.120061767689722e-269,2.4360185303069165e-265,0.45710500165617757,0.16869989543394912
636,6,C12orf75,34.49174,1.4052128,1.066775407584629e-260,3.200326222753887e-257,0.43839019542894997,0.16760776112466597
637,6,LNCOC1,32.304176,1.5045979,6.111494435155031e-229,1.8334483305465093e-225,0.3380258363696588,0.0776925758103869
638,6,AF254983.1,29.869894,1.1874175,4.843358680918946e-196,1.4530076042756838e-192,0.33935077840344485,0.09534100151039851
640,6,CST3,28.535934,0.7244368,4.198660365039545e-179,1.2595981095118635e-175,0.7383239483272607,0.39858254908795165
